method,time,outlet_concentration,mass,budget_mass,raw_mass,mass_rate,transport_rate,dirichlet_source_rate,mass_balance_residual_rate,mass_balance_relative_residual,limiter_mass_change_abs,limiter_mass_residual,min_c,max_c,raw_min_c_before_limiter,raw_max_c_before_limiter,raw_below_zero_before_limiter,raw_above_one_before_limiter
FEM,46.6,0.9656783593268304,1076.6268199331444,1076.6268199330468,1076.6268199331444,3.108203740302997,-3.152755038620114,-0.044551298319883796,-7.298935761346215e-14,1.1575488218928646e-14,0.056536317652899334,0.0,0.1386309179438745,1.0,0.13841673861091539,1.0036022730679737,0,148
FEM,46.800000000000004,0.9659054889929046,1077.243946252511,1077.243946252413,1077.2439462525113,3.085631596834446,-3.129923718797393,-0.044292121965946424,8.794354133812021e-14,1.4048831415589343e-14,0.05592904373361321,0.0,0.13875891583845162,1.0,0.1385464920047096,1.0035874905769229,0,148
FEM,47.0,0.9661305722786684,1077.856607564904,1077.8566075648057,1077.8566075649042,3.0633065619656463,-3.1073423566602187,-0.0440357946973937,-5.525007534812332e-14,8.890245908964018e-15,0.05532983264583816,0.0,0.1388866231863655,1.0,0.13867593713219803,1.0035728468594638,0,148
FEM,47.2,0.9663536316086296,1078.4648526292558,1078.4648526291564,1078.4648526292556,3.0412253217582474,-3.085007596046111,-0.043782274292141585,1.1891529427821013e-15,1.9273095863772757e-16,0.05474006571444068,0.0,0.13901410637554354,1.0,0.1388051348473997,1.003558339989258,0,149
FEM,47.400000000000006,0.9665746887145261,1079.0687294558047,1079.0687294557051,1079.0687294558047,3.0193841327445625,-3.0629158686601556,-0.04353173591656372,-8.693566699857769e-15,1.419165114655812e-15,0.054156949193383465,0.0,0.13914142069284308,1.0,0.13893415082667715,1.0035439680478715,0,149
FEM,47.6,0.9667937652180969,1079.6682854841097,1079.6682854840099,1079.6682854841101,2.9977801415270733,-3.0410641100782385,-0.043283968554095435,3.5747446669454064e-14,5.87745693209295e-15,0.053581535718648925,2.2737367544323206e-13,0.13926862497053577,1.0,0.13906303964340166,1.0035297291895668,0,148
FEM,47.800000000000004,0.9670108824942536,1080.263567531364,1080.2635675312638,1080.2635675313645,2.976410236274205,-3.0194491472519545,-0.04303891098217251,-3.022842393063385e-14,5.0056189815488444e-15,0.05301396484901582,0.0,0.1393957781140679,1.0,0.13919185941622966,1.0035156215806473,0,148
FEM,48.0,0.967226061567967,1080.8546217993262,1080.8546217992252,1080.8546217993262,2.955271339810679,-2.9980678539514187,-0.04279651414467467,-6.959103432402358e-14,1.1605980537141236e-14,0.05245368789587665,0.0,0.13952293645329988,1.0,0.1393206683368962,1.0035016434132042,0,148
FEM,48.2,0.9674393232150245,1081.441493882824,1081.4414938827226,1081.441493882824,2.934360417489188,-2.9769171499467433,-0.04255673246026159,-5.524226909248142e-14,9.27843576255466e-15,0.05190071571837519,0.0,0.13965015588392113,1.0,0.13944952202158603,1.0034877929153685,0,148
FEM,48.400000000000006,0.9676506879598193,1082.0242287785502,1082.0242287784483,1082.0242287785502,2.91367447863081,-2.955994001520928,-0.04231952289275483,5.358127136423363e-14,9.063156308274123e-15,0.05135498960248675,0.0,0.13977749159833627,1.0,0.13957847565289455,1.0034740683420196,0,148
FEM,48.6,0.9678601760712192,1082.6028708916747,1082.6028708915726,1082.602870891675,2.8932105656235763,-2.9352954100729676,-0.04208484445190153,1.4840559336981585e-13,2.527949876194288e-14,0.05081642538448364,-2.2737367544323206e-13,0.1399049979849583,1.0,0.1397075837110267,1.003460467975409,0,148
FEM,48.800000000000004,0.9680678075621723,1083.177464042512,1083.177464042409,1083.177464042512,2.8729657541862252,-2.914818412015201,-0.041852657833288585,-2.287840056292012e-14,3.924498429918639e-15,0.05028492915584908,0.0,0.1400327285877728,1.0,0.13983689987340808,1.0034469901250953,0,148
FEM,49.0,0.9682736021906874,1083.7480514737836,1083.7480514736803,1083.7480514737838,2.852937156359303,-2.894560081501808,-0.04162292514477396,4.0929933053934775e-14,7.070147431986059e-15,0.04976040363794668,2.2737367544323206e-13,0.1401607360906395,1.0,0.13996647697455822,1.0034336331276277,0,148
FEM,49.2,0.9684775816437187,1084.314675858529,1084.314675858425,1084.314675858529,2.833121923727049,-2.874517533417567,-0.0413956096934707,-2.919192665373771e-14,5.077708922341465e-15,0.04925796354882642,0.0,0.14028913183182196,1.0,0.1400963669906918,1.0034203953461527,0,148
FEM,49.400000000000006,0.9686797619595183,1084.8773785395958,1084.877378539491,1084.8773785395956,2.8135134053331967,-2.8546842614182424,-0.04117085608855268,2.091122414116242e-14,3.6626159368603205e-15,0.04876212485987776,-2.2737367544323206e-13,0.14041796636069798,1.0,0.14022668055838203,1.0034072749341627,0,148
FEM,49.6,0.9688801515132524,1085.436200650588,1085.436200650483,1085.436200650588,2.79411055496098,-2.8350592574768854,-0.040948702517467336,-1.117517536841639e-13,1.970889204333399e-14,0.04827017552384119,0.0,0.14054727907766804,1.0,0.14035746752691328,1.0033942703137035,0,149
FEM,49.800000000000004,0.9690787465565208,1085.9911835319726,1085.9911835318674,1085.9911835319729,2.774914406924154,-2.8156434411502005,-0.04072903422841954,-2.7873536811995336e-14,4.949763241434638e-15,0.04778815075292119,0.0,0.14067713259535017,1.0,0.14048876658612966,1.0033813799733298,0,149
FEM,50.0,0.9692755156137824,1086.542369040438,1086.5423690403322,1086.5423690404382,2.755927542327754,-2.7964392924300654,-0.04051175010536146,-1.943792349301532e-13,3.475477466223385e-14,0.04731040516935525,2.2737367544323206e-13,0.14080756683685142,1.0,0.14062063965498145,1.003368602329033,0,149
FEM,50.2,0.9694704866930268,1087.0897984690541,1087.089798468948,1087.0897984690544,2.737147143081984,-2.7774439081861075,-0.040296765107691326,-2.7956803538842223e-14,5.032829548136994e-15,0.046838639633051966,2.2737367544323206e-13,0.1409386279231194,1.0,0.14075312597002826,1.00335593590518,0,149
FEM,50.400000000000006,0.9696636889142694,1087.633512393878,1087.6335123937715,1087.6335123938784,2.718569624121301,-2.7586536325831332,-0.04008400846497816,-8.655402783386279e-14,1.5687730204963505e-14,0.046372807810258085,2.2737367544323206e-13,0.14107036129699915,1.0,0.1408862709625911,1.003343379221185,0,149
FEM,50.6,0.9698551480424763,1088.173550742738,1088.1735507426313,1088.1735507427384,2.700191744302174,-2.7400651666622124,-0.039873422363894094,-9.050486055039997e-14,1.6515092715948803e-14,0.04591286573941163,2.2737367544323206e-13,0.14120281172821236,1.0,0.14102011938379305,1.0033309308189007,0,149
FEM,50.800000000000004,0.9700448885270717,1088.709952830341,1088.709952830234,1088.7099528303413,2.6820104380169596,-2.7216753976315573,-0.039664959618484076,-2.0886070650760757e-14,3.8369878106921226e-15,0.0454587584517854,2.2737367544323206e-13,0.14133602326842887,1.0,0.14115471531284682,1.0033185892625487,0,149
FEM,51.0,0.9702329346586129,1089.2427573652635,1089.242757365156,1089.2427573652635,2.66402267461217,-2.7034812558146513,-0.03945858120435215,-4.419121318877117e-14,8.173020081738935e-15,0.04501042003084764,0.0,0.141470039209234,1.0,0.1412901021152847,1.003306353138721,0,149
FEM,51.2,0.9704193106550055,1089.7720024515065,1089.7720024513983,1089.7720024515065,2.6462254312150435,-2.6854796852173948,-0.039254254005919226,-1.938553484404082e-14,3.609324425490608e-15,0.04456777720542923,0.0,0.14160490205630052,1.0,0.1414263224032338,1.0032942210562952,0,149
FEM,51.400000000000006,0.9706040403443134,1090.2977255949866,1090.297725594878,1090.2977255949868,2.628615717401317,-2.6676676663430285,-0.03905194894423244,-1.2398936044544229e-14,2.3239281640983882e-15,0.04413075285583553,0.0,0.14174065351841028,1.0,0.141563418010687,1.0032821916462586,0,149
FEM,51.6,0.9707871468403688,1090.819963716479,1090.8199637163698,1090.819963716479,2.611190607461822,-2.650042246988427,-0.03885163952988582,-8.626085956642271e-14,1.627537441420005e-14,0.04369926852245801,-2.2737367544323206e-13,0.14187733450634224,1.0,0.14170142998245547,1.003270263561431,0,149
FEM,51.800000000000004,0.9709686523424653,1091.338753169092,1091.3387531689818,1091.338753169092,2.5939472630648197,-2.632600563876025,-0.03865330081530663,-6.723961665233702e-14,1.2770569446601984e-14,0.04327324592577639,0.0,0.1420149851369679,1.0,0.14184039857217492,1.0032584354761003,0,149
FEM,52.0,0.9711485780625305,1091.854129757859,1091.8541297577488,1091.8541297578593,2.5768829438368357,-2.615339852520208,-0.03845690868523532,-1.3336554083309693e-14,2.5496789777537898e-15,0.042852607771009785,-2.2737367544323206e-13,0.1421536447394118,1.0,0.1419803632451842,1.0032467060856376,0,149
FEM,52.2,0.9713269442428097,1092.3661287595746,1092.3661287594637,1092.3661287595748,2.559995008579108,-2.598257447986967,-0.03826243941271459,-3.731997350042704e-14,7.181731265565368e-15,0.042437278093757566,2.2737367544323206e-13,0.1422933518615245,1.0,0.14212136268353245,1.0032350741060656,0,149
FEM,52.400000000000006,0.9715037702250942,1092.8747849417073,1092.874784941596,1092.8747849417077,2.543280910665544,-2.5813507800716806,-0.03806986940936775,4.103054701554143e-14,7.94749542221774e-15,0.04202718235387608,4.547473508864641e-13,0.14243414427599396,1.0,0.14226343479162934,1.003223538273653,0,149
FEM,52.6,0.9716790745424229,1093.3801325798354,1093.3801325797235,1093.3801325798354,2.5267381906405717,-2.5646173657462654,-0.03787917510903833,2.5826563110342704e-14,5.035168882358932e-15,0.04162224741003282,0.0,0.1425760589860379,1.0,0.14240661670195853,1.00321209734449,0,149
FEM,52.800000000000004,0.9718528750149964,1093.8822054734023,1093.88220547329,1093.8822054734023,2.5103644678347337,-2.548054800768085,-0.03769033293598358,-4.8031890964583823e-14,9.425207603478601e-15,0.041222401445566395,0.0,0.14271913223089083,1.0,0.14255094478078742,1.003200750094105,0,149
FEM,53.0,0.9720251898580221,1094.3810369598477,1094.381036959735,1094.381036959848,2.4941574322281213,-2.5316607515467453,-0.037503319321836516,1.102859123469635e-13,2.178133706886145e-14,0.040835201049049114,2.2737367544323206e-13,0.14286343067292395,1.0,0.14269645463398486,1.003189495317078,0,150
FEM,53.2,0.9721960359315109,1094.876661151698,1094.876661151585,1094.8766611516985,2.478120959253829,-2.5154390676594574,-0.03731810840849562,1.1231380409038039e-13,2.2324890619358372e-14,0.040454597899496805,0.0,0.14300899592658178,1.0,0.14284321229542798,1.0031782894991677,0,150
FEM,53.400000000000006,0.9723654286173684,1095.3691117070807,1095.3691117069668,1095.3691117070805,2.462252776912237,-2.4993874535605443,-0.03713467665224145,3.369700352084948e-14,6.741052387219781e-15,0.04007297202247193,-2.2737367544323206e-13,0.1431558378947349,1.0,0.14299125875491236,1.0031671289447248,0,150
FEM,53.6,0.9725333836581235,1095.8584206308433,1095.8584206307294,1095.8584206308435,2.4465446188139595,-2.483497621142419,-0.03695300233008887,-1.339813676670687e-14,2.6974329777169825e-15,0.03969604772487386,-2.2737367544323206e-13,0.14330398941857014,1.0,0.14314060329540906,1.003156054497384,0,150
FEM,53.800000000000004,0.9726999164288725,1096.344619499053,1096.3446194989383,1096.344619499053,2.430994341048063,-2.4677674025697627,-0.03677306152464583,-4.9231452248221785e-14,9.974897187823731e-15,0.039323775490629743,-2.2737367544323206e-13,0.1434534826726262,1.0,0.1432912781448003,1.0031450693965738,0,150
FEM,54.0,0.9728650419752228,1096.8277394785782,1096.827739478463,1096.8277394785782,2.4155998976266346,-2.4521947287452903,-0.036594831122566666,-7.849623728795052e-15,1.6005302590315073e-15,0.03895610061749533,0.0,0.14360434914745232,1.0,0.14344331487066722,1.0031341744432585,0,150
FEM,54.2,0.9730287750445888,1097.3078113382448,1097.3078113381293,1097.307811338245,2.4003592983342514,-2.436777586882428,-0.03641828855080298,-7.89767556907961e-14,1.6205162940577406e-14,0.03859296606992798,0.0,0.14375661964421654,1.0,0.14359674436329944,1.0031233692153072,0,150
FEM,54.400000000000006,0.9731911301119351,1097.784865456309,1097.7848654561928,1097.784865456309,2.3852705903209426,-2.4215140019574903,-0.036243411639977324,-8.490257108473287e-14,1.753088584580549e-14,0.03823431391902077,-2.2737367544323206e-13,0.1439103242754167,1.0,0.14375159683052322,1.0031126526987724,0,150
FEM,54.6,0.9733521214009796,1098.2589318264754,1098.2589318263585,1098.2589318264754,2.370331850831917,-2.4064020293846085,-0.036070178556296115,1.9930238015497537e-14,4.141086520895967e-15,0.0378800860726181,0.0,0.14406549246870878,1.0,0.14390790179852492,1.0031020236163921,0,150
FEM,54.800000000000004,0.9735117629017201,1098.730040063451,1098.7300400633342,1098.7300400634513,2.3555411848792573,-2.3914397526478197,-0.03589856776981718,1.0528036775703242e-14,2.2011921404341798e-15,0.037530224656165706,0.0,0.14422215297234953,1.0,0.1440656881157059,1.0030914805966333,0,150
FEM,55.0,0.9736700683850041,1099.1982194084208,1099.1982194083034,1099.1982194084208,2.3408967248485624,-2.376625282887481,-0.0357285580417332,-8.58427912087123e-14,1.8059807708594003e-14,0.03718467220642171,-4.547473508864641e-13,0.14438033386142637,1.0,0.14422498395808653,1.0030810222581485,0,150
FEM,55.2,0.973827051414732,1099.6634987345521,1099.6634987344344,1099.6634987345524,2.3263966306581096,-2.361956759075774,-0.03556012842073164,4.849419477093164e-15,1.0265682168939404e-15,0.03684337177401241,2.2737367544323206e-13,0.14454006254446147,1.0,0.1443858168354557,1.0030706472495226,0,150
FEM,55.400000000000006,0.9739827253581638,1100.1259065525476,1100.1259065524293,1100.1259065525476,2.3120390899771337,-2.3474323482177724,-0.03539325824345561,8.636320825150534e-15,1.839524966864808e-15,0.036506266984361616,0.0,0.14470136577019363,1.0,0.14454821359786724,1.003060354265696,0,150
FEM,55.6,0.9741371033946996,1100.5854710161975,1100.5854710160793,1100.585471016198,2.297822318251974,-2.333050245385607,-0.03522792713613282,-1.6661845514409634e-13,3.570828692471395e-14,0.036173302064981434,2.2737367544323206e-13,0.14486426963438906,1.0,0.1447122004423033,1.0030501420525988,0,150
FEM,55.800000000000004,0.9742901985234388,1101.0422199279064,1101.0422199277878,1101.0422199279064,2.2837445585446403,-2.3188086735578537,-0.03506411501595833,-1.164181598345415e-13,2.510301111989695e-14,0.035844421870934944,-2.2737367544323206e-13,0.14502879958667358,1.0,0.14487780291936558,1.0030400094061573,0,150
FEM,56.0,0.9744420235697483,1101.4961807441478,1101.4961807440284,1101.4961807441475,2.2698040812053932,-2.3047058832947016,-0.03490180209186781,2.3768313706096222e-14,5.156474385379044e-15,0.03551957189369981,0.0,0.14519498043732695,1.0,0.14504504593999734,1.003029955168875,0,150
FEM,56.2,0.9745925911910264,1101.9473805808348,1101.947380580715,1101.9473805808348,2.2559991834350512,-2.29074015229709,-0.034740968864163564,-9.076940588048643e-15,1.981224404466463e-15,0.03519869827277981,0.0,0.14536283636406122,1.0,0.14521395378217736,1.0030199782256426,0,150
FEM,56.400000000000006,0.9747419138818111,1102.3958462185894,1102.3958462184687,1102.3958462185892,2.2423281887722624,-2.276909784892375,-0.034581596123349705,-5.924080670460796e-16,1.3009036874811015e-16,0.034881747802045164,0.0,0.14553239091877831,1.0,0.14538455009761495,1.003010077499566,0,150
FEM,56.6,0.9748900039783511,1102.841604107896,1102.8416041077753,1102.841604107896,2.2287894465330282,-2.263213111480461,-0.03442366494797131,-9.680624357688572e-14,2.13869041067788e-14,0.03456866793317204,0.0,0.14570366703431123,1.0,0.1455568579184409,1.0030002519481358,0,150
FEM,56.800000000000004,0.9750368736627277,1103.2846803741497,1103.284680374028,1103.2846803741495,2.215381331267281,-2.2496484879660485,-0.03426715670187146,2.4868128389865518e-14,5.527114240930174e-15,0.03425940678243833,-4.547473508864641e-13,0.14587668703117695,1.0,0.1457308996638952,1.0029905005598603,0,150
FEM,57.0,0.9751825349666063,1103.7251008225821,1103.7251008224603,1103.7251008225824,2.202102242163164,-2.236214295191658,-0.034112053030888906,-3.5920919017051745e-14,8.031636121428572e-15,0.03395391312665265,-2.2737367544323206e-13,0.14605147262431276,1.0,0.14590669714704507,1.0029808223513728,0,150
FEM,57.2,0.9753269997746788,1104.1628909430874,1104.162890942965,1104.1628909430876,2.188950602527484,-2.2229089383826945,-0.03395833585912722,-1.9071549894889017e-14,4.289773090918417e-15,0.03365213640949945,0.0,0.14622804492984912,1.0,0.14608427158149445,1.002971216364963,0,150
FEM,57.400000000000006,0.9754702798278423,1104.598075914933,1104.59807591481,1104.5980759149331,2.175924859228644,-2.209730846609574,-0.03380598738497365,1.09724729302485e-13,2.4827623117706177e-14,0.03335402673724359,2.2737367544323206e-13,0.14640642447188992,1.0,0.146263643588147,1.0029616816664693,0,150
FEM,57.6,0.9756123867261531,1105.0306806113722,1105.0306806112485,1105.0306806113722,2.1630234821964223,-2.1966784722700936,-0.03365499007700278,-1.1594891713428979e-14,2.6391872683665403e-15,0.0330595348793837,0.0,0.14658663118932408,1.0,0.14644483320197899,1.0029522173435086,0,150
FEM,57.800000000000004,0.9757533319315933,1105.4607296041572,1105.460729604033,1105.4607296041575,2.1502449639262977,-2.1837502905928545,-0.03350532666969047,-8.569533971325427e-16,1.9621139853386767e-16,0.032768612262543975,2.2737367544323206e-13,0.14676868444265012,1.0,0.14662785987885468,1.0029428225039323,0,150
FEM,58.0,0.9758931267706702,1105.8882471679585,1105.8882471678335,1105.8882471679585,2.1375878190065123,-2.1709447991613047,-0.03335698015916606,9.210514295698857e-15,2.1213147149683064e-15,0.03248121097089924,0.0,0.1469526030208446,1.0,0.1468127425023576,1.0029334962745304,0,150
FEM,58.2,0.9760317824368747,1106.3132572846907,1106.3132572845655,1106.3132572846907,2.12505058366105,-2.15826051745843,-0.03320993379897194,6.090527387980771e-14,1.4109805880039766e-14,0.03219728373869696,0.0,0.14713840514824228,1.0,0.14699949939066792,1.0029242377998897,0,150
FEM,58.400000000000006,0.9761693099930174,1106.735783647758,1106.7357836476322,1106.735783647758,2.112631815335817,-2.145695986429466,-0.03306417109584441,-3.422262473407045e-14,7.974714253672283e-15,0.03191678394750786,0.0,0.14732610849145053,1.0,0.14718814830345392,1.00291504624142,0,150
FEM,58.6,0.9763057203734521,1107.15584966621,1107.1558496660837,1107.15584966621,2.100330092260947,-2.1332497680630667,-0.03291967580551726,5.839599637180726e-14,1.3687097789956108e-14,0.03163966561896754,0.0,0.14751573016627795,1.0,0.14737870644879775,1.0029059207764908,0,150
FEM,58.800000000000004,0.9764410244493771,1107.5734784688225,1107.5734784686956,1107.5734784688225,2.088144013061992,-2.1209204449883785,-0.03277643192871542,-1.270624230831352e-13,2.9954547183348424e-14,0.03136641019136782,-2.2737367544323206e-13,0.14770728903002076,1.0,0.14757119049013415,1.0028968605976798,0,151
FEM,59.0,0.9765752330556542,1107.988692983988,1107.9886929838606,1107.9886929839881,2.0760725758282206,-2.108706996856675,-0.032634421032294005,-6.134155683401588e-14,1.4544826978190488e-14,0.031097717672309226,0.0,0.1479008066525349,1.0,0.14776561883838826,1.0028878602431066,0,150
FEM,59.2,0.9767083567007234,1108.4015158028606,1108.4015158027325,1108.4015158028606,2.0641140943632763,-2.0966076767194792,-0.03249358235943043,-1.2090935891384547e-13,2.883452165522376e-14,0.030831854531699024,2.2737367544323206e-13,0.1480962967466808,1.0,0.14796201262294878,1.0028789282240926,0,150
FEM,59.400000000000006,0.9768404057821304,1108.811969255902,1108.8119692557736,1108.8119692559023,2.0522672652089113,-2.084621197141665,-0.032353931935638125,-1.7420960507497085e-14,4.178447511560334e-15,0.030568855746195518,2.2737367544323206e-13,0.14829377283467135,1.0,0.14816038512284752,1.002870061602212,0,150
FEM,59.6,0.9769713922854651,1109.2200754235091,1109.2200754233806,1109.2200754235096,2.0405308380372844,-2.072746308316148,-0.032215470281375606,4.805184028455756e-15,1.1591346247183685e-15,0.030323122363824923,0.0,0.14849331104841143,1.0,0.1483607494326349,1.002861258394638,0,151
FEM,59.800000000000004,0.9771013282963683,1109.6258589294398,1109.6258589293113,1109.6258589294403,2.0289175296557005,-2.060995712513062,-0.03207818285980521,-5.950882148164638e-14,1.443691054772972e-14,0.030096742988690764,0.0,0.14869499667094896,1.0,0.14856318125687656,1.002852517050392,0,151
FEM,60.0,0.9772302229152435,1110.0293466536502,1110.0293466535206,1110.0293466536502,2.017438621052179,-2.0493806733706776,-0.03194205232365583,-3.274030352384827e-14,7.987853098555409e-15,0.029866137029557833,0.0,0.14889881159562507,1.0,0.1487677654591071,1.0028438363036032,0,151
HODDPNM,0.0,0.0,88.99999999999999,88.99999999999999,88.99999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0
HODDPNM,0.2,1.1240377837650787e-05,117.46033879349874,117.46033879349872,117.46033879349876,142.3016939674939,-154.8165899030489,-12.51489593555524,-1.2299509267134839e-14,3.97228400226267e-17,5.019109835189481,0.0,0.0,1.0,-0.10376639286926279,1.0,788,0
HODDPNM,0.4,0.00011360009119185975,146.1537582124175,146.1537582124174,146.1537582124175,143.4670970945938,-153.80714479208564,-10.34004769749235,1.0686106598473823e-14,3.473865473843603e-17,3.149791860491007,0.0,0.0,1.0,-0.07663056362584054,1.0,725,0
HODDPNM,0.6000000000000001,0.0005945473160022024,174.89240435831135,174.89240435831113,174.89240435831135,143.69323072946926,-152.18699871132878,-8.493767981860092,5.460968653626077e-15,1.7941639889963714e-17,2.394302754576131,2.842170943040401e-14,0.0,1.0,-0.069168554067111,1.0,691,0
HODDPNM,0.8,0.002130407290963473,203.4667825166188,203.46678251661848,203.46678251661882,142.87189079153734,-149.8649011719097,-6.993010380372885,-2.0222807827667076e-15,6.7470126992809014e-18,2.057422474698427,0.0,0.0,1.0,-0.06185988083678966,1.0,659,0
HODDPNM,1.0,0.005877537530836971,231.6707808611913,231.6707808611909,231.67078086119136,141.01999172286284,-146.80888187107738,-5.788890148215215,4.665409692429462e-15,1.5889398628233056e-17,1.8655283377063367,0.0,0.0,1.0,-0.05475054248085776,1.0,626,0
HODDPNM,1.2000000000000002,0.01332513381919531,259.30796422113633,259.30796422113576,259.3079642211364,138.18591679972542,-143.0083683269844,-4.822451527259964,-4.201867240156322e-15,1.4690983784070813e-17,1.8403081214822228,0.0,0.0,1.0,-0.04810559154971669,1.0,558,0
HODDPNM,1.4000000000000001,0.025985505948390063,286.2005808719574,286.2005808719566,286.2005808719574,134.4630832541054,-138.5115124294132,-4.048429175308788,2.362250086771463e-14,8.527269846884677e-17,1.824752574165587,-5.684341886080802e-14,0.0,1.0,-0.05215506932949528,1.0,552,0
HODDPNM,1.6,0.044957849225983615,312.1953280716051,312.19532807160414,312.1953280716051,129.97373599823845,-133.398493975276,-3.424757977038455,3.934471383665859e-14,1.4747060729167823e-16,1.7939119559497376,5.684341886080802e-14,0.0,1.0,-0.05970449869490368,1.0054748919961172,529,1
HODDPNM,1.8,0.07080464430872177,337.1627780727987,337.16277807279766,337.16277807279874,124.8372500059682,-127.75699976580488,-2.919749759837317,4.323033214786398e-14,1.6918968129773972e-16,1.7066208723932164,5.684341886080802e-14,0.0,1.0,-0.0637459323962436,1.0182741988223594,511,2
HODDPNM,2.0,0.10355591436017607,361.0015886077538,361.00158860775264,361.0015886077539,119.194052674776,-121.70201022351868,-2.5079575487437014,1.4012376777276928e-14,5.756838671580546e-17,1.619580756139612,0.0,0.0,1.0,-0.06872109668565644,1.0210996237182521,520,5
HODDPNM,2.2,0.14210718773373227,383.63749705024117,383.6374970502398,383.6374970502412,113.17954221243724,-115.35111383119768,-2.1715716187618526,-6.252548097414287e-14,2.710224413855289e-16,1.4408535746907765,0.0,0.0,1.0,-0.07274033989262625,1.0232344317516227,495,13
HODDPNM,2.4000000000000004,0.18488947948435516,405.03297178636143,405.03297178636,405.03297178636154,106.97737368060189,-108.87139320013313,-1.8940195195322558,-2.685331494054725e-16,1.2332585333588938e-18,1.1549138305177862,5.684341886080802e-14,0.0,1.0,-0.07495968300750128,1.0273821458212986,456,24
HODDPNM,2.6,0.23018933608150738,425.18385268329905,425.1838526832976,425.18385268329916,100.75440448468868,-102.41528010799415,-1.6608756233063018,-2.3104864182450987e-14,1.12799887663674e-16,0.7710943612551096,0.0,0.0,1.0,-0.07601331414285564,1.0562633711617777,433,33
HODDPNM,2.8000000000000003,0.2762237850097564,444.1126189723377,444.11261897233595,444.1126189723377,94.64383144519331,-96.10552651772454,-1.4616950725326239,-3.255019614232761e-14,1.6934612046646562e-16,0.47439764138369067,-5.684341886080802e-14,0.0,1.0,-0.07535687993704297,1.0675188322624274,416,44
HODDPNM,3.0,0.3213929012743735,461.8671888562981,461.8671888562961,461.8671888562982,88.77284941980236,-90.06538970329188,-1.292540283491203,4.4254401387732655e-14,2.456792866467481e-16,0.1680594392897189,0.0,0.0,1.0,-0.07299188781520724,1.0704406165895077,402,55
HODDPNM,3.2,0.36439705554849344,478.51821691367684,478.5182169136745,478.51821691367684,83.25514028689355,-84.40791258825735,-1.1527723013653435,-5.901775856704296e-14,3.4959849590720037e-16,0.12198060227075302,0.0,0.00014774714897831113,1.0,-0.06980735799052769,1.0702448639002107,399,67
HODDPNM,3.4000000000000004,0.4043484726871905,494.14977925165755,494.14977925165505,494.1497792516576,78.15781168990384,-79.19832280317854,-1.0405111132757698,-2.054047273795153e-15,1.2967744777246103e-17,0.3723941634312382,0.0,0.00045961956205306466,1.0,-0.061712785301020756,1.068141795882542,235,76
HODDPNM,3.6,0.4408897307868063,508.8525261935573,508.85252619355447,508.85252619355725,73.51373470949852,-74.46723181917014,-0.9534971096729967,8.322596762146486e-14,5.588093285350187e-16,0.5961200529807796,-5.684341886080802e-14,0.0007491358492621315,1.0,-0.05022077452685808,1.0650126900280084,209,88
HODDPNM,3.8000000000000003,0.4739995812149344,522.7113607892952,522.7113607892921,522.7113607892952,69.29417297868952,-70.17933101169005,-0.885158033001711,2.088364474839982e-14,1.4878771603651345e-16,0.7456084812897639,0.0,0.0009534217759519702,1.0,-0.03944489479149369,1.0612006005548098,178,93
HODDPNM,4.0,0.5038712106708105,535.8047137550527,535.8047137550495,535.8047137550528,65.46676482878809,-66.29806020768996,-0.8312953789029567,3.3405637739521155e-14,2.5193525749374894e-16,0.830895544746796,1.1368683772161603e-13,0.0010804515690390638,1.0,-0.03811128002995193,1.0574131381989313,154,95
HODDPNM,4.2,0.5307948462600616,548.2049904605647,548.2049904605612,548.2049904605647,62.00138352755971,-62.787376622444505,-0.7859930948858168,2.5978934173158386e-14,2.0688023270486131e-16,0.8784067747093334,0.0,0.0011608796553051483,1.0,-0.039305924951038296,1.0538715364045943,141,98
HODDPNM,4.4,0.5551149595054518,559.9767317471941,559.9767317471905,559.9767317471942,58.858706433147745,-59.605162672107014,-0.7464562389607114,9.718777432138337e-14,8.15263057463833e-16,0.903447454031722,1.1368683772161603e-13,0.0012128004473224829,1.0,-0.039201304138780646,1.0506284537797768,137,100
HODDPNM,4.6000000000000005,0.577138641069092,571.1764926448042,571.1764926448003,571.1764926448043,55.99880448805095,-56.71030815883631,-0.7115036707870346,5.385402952577667e-14,4.748169360580754e-16,0.9274660534572381,1.1368683772161603e-13,0.0012640065731683843,1.0,-0.038101771530033336,1.0476750583673482,130,102
HODDPNM,4.800000000000001,0.5971377754838938,581.853472616451,581.8534726164468,581.853472616451,53.38489985823401,-54.065433620038625,-0.6805337618065042,9.751363128432389e-14,9.018112383008807e-16,0.9532601477584424,0.0,0.001318296816284391,1.0,-0.0360651716813743,1.0449697677335208,122,104
HODDPNM,5.0,0.6153450737204446,592.0506221772155,592.050622177211,592.0506221772155,50.985747803822505,-51.63884235238223,-0.6530945485607474,3.0458491631635276e-15,2.949184203606556e-17,0.9646298387172005,-2.2737367544323206e-13,0.0013530802149355672,1.0,-0.03335085405699787,1.0424146815850581,112,105
